SKU,DKS_Blr_BGRoad_001,DKS_Blr_btmlayout_001,DKS_Blr_HSRlayout_001,DKS_Blr_kaggdaspura_001,DKS_Blr_kalyannagar_001,DKS_Blr_Marathahalli_001,DKS_Blr_Sheshadripurm_001,DKS_Blr_varthur_001,DKS_Blr_whitefield_001
DTRBO0045CC,0,0,0,0,0,0,0,0,0
DTRBO0006MP,0,0,0,0,0,0,0,0,0
DTRBO0048CC,0,0,0,0,0,0,0,0,0
DTRBO0006NR,0,0,0,0,0,0,0,0,0
DTRBO0050HUF,0,0,0,0,0,0,0,0,0
DTRBC00012DC,0,0,0,0,0,0,0,0,0
DTOST0039BR,0,0,0,0,0,0,0,0,0
DTOCT0028TR,0,0,0,0,0,0,0,0,0
DTRBC0026HM,0,0,0,0,0,0,0,0,0
DTOIT0030KO,0,0,0,0,0,0,0,0,0
DTRBC0040CC,0,0,0,0,0,0,0,0,0
DTOCT0069BR,0,0,0,0,0,0,1,0,0
DTOIT0006KO,0,0,0,0,0,0,0,0,0
DTOST0048BR,0,0,0,1,0,0,0,0,0
DTOCT0034KO,0,0,0,0,0,0,0,0,0
DTRBO0008DC,0,0,0,0,1,0,0,0,0
DTRBO0001MP,0,0,0,0,0,0,0,0,0
DTOIT0047GF,0,0,0,0,0,0,0,0,0
DTRBC0004HM,0,0,0,0,0,0,0,0,0
DTOCT0042SKT,0,0,0,1,0,0,0,0,0
DTOCT0046SKT,0,0,0,0,0,0,0,0,0
DTRBO0009FLY,0,0,0,0,0,0,0,0,0
DTOSM0001PGK,0,0,0,0,0,0,0,0,0
DTOCT0029NB,0,0,0,0,0,0,0,0,0
DTOCT0078BR,0,0,0,0,0,0,0,0,0
DTOCT0071BR,0,0,0,0,0,0,0,0,0
DTOSM0004PGK,0,0,0,0,0,0,0,0,0
DTRBC0007DC,0,0,0,0,0,0,0,0,0
DTOST0002BR,0,0,0,0,0,0,0,0,0
DTRBO0010MP,0,0,0,0,0,0,0,0,0
DTRBO0024FLY,0,0,0,0,0,0,0,0,0
DTOCT0022GI,0,0,0,0,0,0,0,0,0
DTOCT0032TR,0,0,0,0,0,0,0,0,0
DTOCT0022MP,0,0,0,0,0,0,0,0,0
DTOCT0048SKT,0,0,0,0,0,0,0,0,0
DTOCT0021BS,0,0,0,0,0,0,0,0,0
DTRBC0019PCE,0,0,0,0,0,0,0,0,0
DTRBC0007NP,0,0,0,0,0,0,0,0,0
DTOCT0146TR,0,0,0,0,0,0,0,0,0
DTRBC0007PCE,0,0,0,0,0,0,0,0,0
DTOCT0164TR,0,0,0,0,0,0,0,0,0
DTOIT0059GF,0,0,0,0,0,0,0,0,0
DTOST0059BR,0,0,0,0,0,0,0,0,0
DTOCT0031NB,0,0,0,0,0,0,0,0,0
DTRBO0043HUF,0,0,0,0,0,0,0,0,0
DTRBC0007PU,0,0,0,0,0,0,0,0,0
DTOST0006BR,0,0,0,0,0,0,0,0,0
DTOCT0037SKT,0,0,0,0,0,0,0,0,0
DTOST0008BR,0,0,0,0,0,0,0,0,0
DTOCT0043SKT,0,0,0,0,0,0,0,0,0
DTOST0011SKT,0,0,0,0,0,0,0,0,0
DTOCT0044BR,0,0,0,0,0,0,0,0,0
DTOIT0003CK,0,0,0,0,0,0,0,0,0
DTOCT0074TR,0,0,0,0,0,0,0,0,0
DTOIT0004BR,0,0,0,0,0,0,0,0,0
DTOCT0075BR,0,0,1,0,0,0,0,0,0
DTOST0013SKT,0,0,0,0,0,0,0,0,0
DTRBO0017DO,0,0,0,0,0,0,0,0,0
DTOCT0022BS,0,0,0,0,0,0,0,0,0
DTRBO0017FLY,0,0,0,0,0,0,0,0,0
DTRBO0062GD,0,0,0,0,0,0,0,0,0
DTORT0016KO,0,0,0,0,0,0,0,0,0
DTOCT0055SKT,0,0,0,0,0,0,0,0,0
DTRBC0010HUF,0,0,0,0,0,0,0,0,0
DTRBO0083HUF,0,0,0,0,0,0,0,0,0
DTOCT0032BEN,0,0,0,1,0,0,0,0,0
DTRBO0092HUF,0,0,0,0,0,0,0,0,0
DTOCT0075TR,0,0,0,0,0,0,0,0,0
DTOCT0028NB,0,0,0,0,0,0,0,0,0
DTOST0022SKT,0,0,0,0,0,0,0,0,0
DTOCT0020MP,0,0,0,0,0,0,0,0,0
DTOCT0077BR,0,0,0,0,0,0,0,0,0
DTRBO0116HUF,0,0,0,0,0,0,0,0,0
DTRBO0019FLY,0,0,0,0,0,0,0,0,0
DTRBC0003RE,0,0,0,0,0,0,0,0,0
DTRBO0019GD,0,0,0,0,0,0,0,0,0
DTOST0067KO,0,0,0,0,0,0,0,0,0
DTRBC0011HM,0,0,0,0,0,0,0,0,0
DTOST0019GI,0,0,0,0,0,0,0,0,0
DTOST0053BR,0,0,0,0,0,0,0,0,0
DTOCT0022SKT,0,0,0,0,0,0,0,0,0
DTRBC0001NP,0,0,0,0,0,0,0,0,0
DTOCT0037BEN,0,0,0,0,0,0,0,0,0
DTORT0100TR,0,0,0,0,0,0,0,0,0
DTOCT0006ST,0,0,0,0,0,0,0,0,0
DTOCT0014GI,0,0,0,0,0,0,0,0,0
DTOBT0001SKT,0,0,0,0,0,0,0,0,0
DSWEEM0006VEKPH,0,0,0,0,0,0,0,0,0
DTOCT0005BOW,0,0,0,0,0,0,0,0,0
DSWK0001VQLPH,1,0,0,0,0,0,0,0,0
DTOCT0008PTV,0,0,0,0,0,0,0,0,0
DTOBT0003JW,0,0,0,0,0,0,0,0,0
DSWGS0001ETPH,0,0,0,0,0,0,0,0,0
DTOBT0003MP,0,0,0,0,0,0,0,0,0
DSWJC0002NKFPH,0,0,0,0,0,0,0,0,0
DTOBT0004MP,0,0,0,0,0,0,0,0,0
DTOCT0005SQZ,0,0,0,0,1,0,0,0,0
DTOBT0004NM,0,0,0,0,0,0,0,0,0
DSWE0001SKYPH,0,0,0,0,0,0,0,0,0
DTOBT0005BN,0,0,0,0,0,0,0,0,0
DTOCT0009BR,0,0,0,0,0,0,0,0,0
DSWGS0005CORPH,0,0,0,0,0,0,0,0,0
DSWJC0001OPUPH,0,0,0,0,0,0,0,0,0
DTOBT0005PT,0,0,0,0,0,0,0,0,0
DTOCT0013MP,0,0,0,0,0,0,0,0,0
DTOBT0006TR,0,0,0,0,0,0,0,0,0
DSWCD0006VIVPH,0,0,0,0,0,0,0,0,0
DTOBT0007BR,0,0,0,0,0,0,0,0,0
DSWSK0016INTPH,0,0,0,0,0,0,0,0,0
DTOBT0007ZS,0,0,0,0,0,0,0,0,0
DTOCT0005NM,0,0,0,0,0,0,0,0,0
DTOBT0009SKT,0,0,0,0,0,0,0,0,0
DTOCT0006BR,0,0,0,0,0,0,0,0,0
DSWSK0003VEKPH,0,0,0,0,0,0,0,0,0
DSWJC0002STYPH,0,0,0,0,0,0,0,0,0
DTOBT0010MP,0,0,0,0,0,0,0,0,0
DTOBC0009SKT,0,0,0,0,0,0,0,0,0
DTOBT0010NF,0,0,0,0,0,0,0,0,0
DSWJC0005VIVPH,0,0,0,1,0,0,0,0,0
DSWSK0007VIRPH,0,0,0,0,0,0,0,0,0
DTOCT0009JW,0,0,0,0,0,0,0,0,0
DSWDG0001VETPH,0,0,0,0,0,0,0,0,0
DTOCT0010PTV,0,0,0,0,0,0,0,0,0
DSWJC0001AREPH,1,0,0,0,0,0,0,0,0
DTOBT0002BN,0,0,0,0,0,0,1,0,0
DSWSK0002PCPH,0,0,0,0,0,0,0,0,0
DTOCT0013BR,0,0,0,0,0,0,0,0,0
DSWL0001VEKPH,0,0,0,1,0,0,0,0,0
DTOCT0014BR,0,0,0,0,0,0,0,0,0
DSWSK0002VEKPH,0,0,0,0,1,0,0,0,0
DSWJC0002DRGPH,0,0,0,0,0,0,0,0,0
DTOCT0020BEN,0,0,0,0,0,0,0,0,0
DSWSK0015VIVPH,0,0,0,0,0,0,0,0,0
DTOBT0021NF,0,0,0,0,0,0,0,0,0
DSWSK0001INTPH,0,0,0,0,0,0,0,0,0
DSWSK0008VIVPH,0,0,0,0,0,0,0,0,0
DTOCT0004ST,0,0,0,0,0,0,0,0,0
DTOBT0023NF,0,0,0,0,0,0,0,0,0
DTOCT0005KO,0,0,0,0,0,0,0,0,0
DTOBT0026GI,0,0,0,0,0,0,0,0,0
DSWSK0017INTPH,0,0,0,0,0,0,0,0,0
DTOBT0027GI,0,0,0,0,0,0,0,0,0
DTOCT0005ST,0,0,0,0,0,0,0,0,0
DTOBT0053TR,0,0,0,0,0,0,0,0,0
DSWK0008VIVPH,0,0,0,1,0,0,0,0,0
DTOBT0054TR,0,0,0,0,0,0,0,0,0
DTOCT0006TR,0,0,0,0,0,0,0,0,0
DSWL0001VENPH,0,0,0,0,0,0,0,0,0
DSWEEM0014CORPH,0,0,0,0,0,0,0,0,0
DSW0089OHPH,0,0,0,0,0,0,0,0,0
DSWEEM0001BPPH,0,0,0,0,0,0,0,0,0
DTOCT00012SKT,0,0,0,0,0,0,0,0,0
DTOCT0008PT,0,0,0,0,0,0,0,0,0
DTOCT0001BOW,0,0,0,0,0,0,0,0,0
DSWEEM0002NKFPH,0,0,0,0,0,0,0,1,0
DSWJC0001CORPH,0,0,0,0,0,0,0,0,0
DTOCT0008TR,0,0,0,0,0,0,0,0,0
DTOCT0001NP,0,0,0,0,0,0,0,0,0
DSWL0001DRGPH,0,0,0,0,0,0,0,0,0
DSWEEM0002BPPH,0,0,0,0,0,0,0,0,0
DSWSK0001VIVPH,0,0,0,0,0,0,0,0,0
DSWEEM0003NKFPH,0,0,0,0,0,0,0,0,0
DSWE0003VIVPH,0,0,0,0,1,0,0,0,0
DSWSK0012VIVPH,0,0,0,0,0,0,0,0,0
DSWK0001MANPH,0,0,0,0,0,0,0,0,0
DTOCT0002GI,0,0,0,1,0,0,0,0,0
DSWSK0002CORPH,0,0,0,0,0,0,0,0,0
DTOCT0002NF,0,0,0,0,0,0,0,0,0
DTOCT0012KO,0,0,0,0,0,0,0,0,0
DSWSK0004CORPH,0,0,0,0,0,0,0,0,0
DTOCT0013BEN,0,0,0,0,0,0,0,0,0
DSWJC0002AREPH,0,0,0,0,0,0,0,0,0
DSWK0001OPUPH,0,0,0,0,0,0,0,0,0
DSWSK0005SKYPH,0,0,0,0,0,0,0,0,0
DSWEEM0002SAVPH,0,0,0,0,0,0,0,0,0
DTOCT0003BOW,0,0,0,0,0,0,0,0,0
DSWDG0002VENPH,0,0,0,0,0,0,0,0,0
DSWL0002VIVPH,0,0,0,0,0,0,0,0,0
DSWJC0001SAVPH,0,0,0,0,0,0,0,0,0
DSWEEM0012CORPH,0,0,0,0,0,0,0,0,0
DTOBT0011GI,0,0,0,0,0,0,0,0,0
DTOCT0016MP,0,0,0,0,0,0,0,0,0
DSWM0001VIVPH,0,0,0,0,0,0,0,0,0
DTOCT0018GI,0,0,0,0,0,0,0,0,0
DSWEEM0008CORPH,0,0,0,0,0,0,0,0,0
DTOCT0019SKT,0,0,0,0,0,0,0,0,0
DTOBT0013NF,0,0,0,0,0,0,0,0,0
DSWE0001VETPH,0,0,0,0,0,0,0,0,0
DTOBT0014BR,0,0,0,0,0,0,0,0,0
DPCTF0001ZOEPH,0,0,0,0,0,0,0,0,0
DPC0003MANPH,0,0,0,0,0,0,0,0,0
DSMM0002NKFPH,0,0,0,1,0,0,0,0,0
DPC0001DRPH,0,0,0,0,0,0,0,0,0
DSW0024OHPH,0,0,0,0,0,0,0,0,0
DPC0010BRIPH,0,0,0,0,0,0,0,0,0
DS0001OPUPH,0,0,0,0,0,0,0,0,0
DS0006VVAPH,0,0,0,0,0,0,0,0,0
DSW0010STYPH,0,0,0,0,0,0,0,0,0
DS0007ZNPH,0,0,0,0,0,0,0,0,0
DSW0017STYPH,0,0,0,0,0,0,0,0,0
DPCDE0003ETPH,0,0,0,0,0,0,0,0,0
DS0002VIVPH,0,0,0,0,0,0,0,1,0
DS0010OHPH,0,0,0,0,1,0,0,0,0
DSW0053OHPH,0,0,0,0,0,0,0,0,0
DSW0001MSDPH,0,0,0,0,0,0,0,0,0
DSW0007ZNPH,0,0,0,0,0,0,0,0,0
DSW0001NKFPH,0,0,0,0,0,0,0,0,0
DSW0009SAVPH,0,0,0,0,0,0,0,0,0
DSW0001OHPH,1,0,0,0,0,0,0,0,0
DPCTF0005MFHPH,0,0,0,0,0,0,0,0,0
DPC0004CORPH,0,0,0,0,0,0,0,0,0
DSW0015SAVPH,0,0,0,0,0,0,0,0,0
DS0014OHPH,0,0,0,0,0,0,0,0,0
DS0002HESPH,0,0,0,0,0,0,0,0,0
DS0015OHPH,0,0,0,0,0,0,0,0,0
DS0002SIPH,0,0,0,1,0,0,0,0,0
DPCTF0002VENPH,0,0,0,0,0,0,0,0,0
DPCTF0005VEKPH,0,0,0,0,0,0,0,0,0
DSW0001SKYPH,0,0,0,0,0,0,0,0,0
DPC0007VIVPH,1,0,0,0,0,0,0,0,0
DPC0012BRIPH,0,0,0,0,0,0,0,0,0
DSW0006DRPH,0,0,0,0,0,0,0,0,0
DPCTF0002VQLPH,0,0,0,0,0,0,0,0,0
DS0001SKYPH,0,0,0,0,1,0,0,0,0
DPCDE0003VEKPH,1,0,0,0,0,0,0,0,0
DSW0008OHPH,0,0,0,0,0,0,0,0,0
DSCL0001OPUPH,0,0,0,0,0,0,0,0,0
DSW0009CORPH,0,0,0,0,0,0,0,0,0
DSW0001VQLPH,0,0,0,0,0,0,0,0,0
DPC0003DRPH,0,0,0,0,0,0,0,0,0
DSW0059OHPH,1,0,0,0,0,0,0,0,0
DSW0011CORPH,0,0,0,0,0,0,0,0,0
DPC0001CORPH,0,0,0,0,0,0,0,0,0
DS0001VVAPH,0,0,0,0,0,0,0,0,0
DSW0002ETPH,0,0,0,0,0,0,0,0,0
DSW0013SAVPH,0,0,0,0,0,0,0,0,0
DSW0002HESPH,0,0,0,0,0,0,0,0,0
DS0002ALEPH,1,0,0,0,0,0,0,0,0
DPCTF0003BRIPH,0,0,0,0,0,0,0,0,0
DS0002DRPH,0,0,0,0,0,0,0,0,0
DSW0002NKFPH,0,0,0,0,0,0,0,0,0
DSW0023OHPH,0,0,0,0,0,0,0,0,0
DPC0013BRIPH,0,0,0,0,0,0,0,1,0
DSW0024TTKPH,0,0,0,0,0,0,0,0,0
DSW0002SAVPH,0,0,0,0,0,0,0,0,0
DSW0027TTKPH,1,0,0,0,0,0,0,0,0
DPC0013VEKPH,0,0,0,0,0,0,0,0,0
DSSC0001VENPH,0,0,0,0,0,0,0,0,0
DPC0004INTPH,0,0,0,0,0,0,0,0,0
DSW0041OHPH,0,0,0,0,0,0,0,0,0
DSW0002STYPH,0,0,0,0,0,0,0,0,0
DSW0046OHPH,0,0,0,0,0,0,0,0,0
DPCTF0001HESPH,0,0,0,0,0,0,0,0,0
DSW0048SAVPH,0,0,0,0,0,0,0,0,0
DPC0004SAVPH,0,0,0,0,0,0,0,0,0
DPC0002SAVPH,0,0,0,0,0,0,0,0,0
DPCTF0001MANPH,0,0,0,0,0,0,0,0,0
DSW0006SAVPH,0,0,0,0,0,0,0,0,0
DPM0001VEKPH,0,0,0,0,0,0,0,0,0
DSW0007CORPH,0,0,0,0,0,0,0,0,0
DPC0001VVAPH,0,0,0,0,0,0,0,0,0
DSMM0001VQLPH,0,0,0,1,0,0,0,0,0
DSW0003AREPH,0,0,0,0,0,0,0,0,0
DSMM0002INTPH,1,0,0,0,0,0,0,0,0
DSW0003CORPH,0,0,0,0,0,0,0,0,0
DSMM0002MANPH,0,0,0,0,0,0,0,0,0
DSCS0003INTPH,0,0,0,0,0,0,0,1,0
DSW0008ZNPH,1,0,0,0,0,0,0,0,0
DPCDE0001MANPH,0,0,0,0,0,0,0,0,0
DSW0009OHPH,0,0,0,0,1,0,0,0,0
DPC0004ZNPH,0,0,0,0,0,0,0,0,0
DS0001TTKPH,0,0,0,0,0,0,0,0,0
DSW0003NKFPH,0,0,0,0,0,0,0,0,0
DSW0010SAVPH,0,0,0,0,0,0,0,0,0
DPC0005BAYPH,0,0,0,0,0,0,0,0,0
DPCTF0005INTPH,0,0,0,0,0,0,0,0,0
DSW0003PCPH,0,0,0,0,0,0,0,0,0
DSW0011OHPH,0,0,0,0,0,0,0,0,0
DPCTF0004ETPH,0,0,0,0,0,0,0,0,0
DSW0011VENPH,0,0,0,0,1,0,0,0,0
DPM0003CORPH,0,0,0,0,0,0,0,0,0
DSW0012DRPH,0,0,0,0,0,0,0,0,0
DPM0003NKFPH,0,0,0,0,0,0,0,0,0
DSW0013CORPH,0,0,0,0,0,0,0,0,0
DPCTF0004INTPH,0,0,0,0,0,0,0,0,0
DSW0014SAVPH,0,0,0,0,1,0,0,0,0
DSW0003VIRPH,0,0,0,0,0,0,0,0,0
DSW0015TTKPH,1,0,0,0,0,0,0,0,0
DPC0005OHPH,0,0,0,0,0,0,0,0,0
DSW0017CORPH,0,0,0,0,0,0,0,0,0
DSW0004ALEPH,0,0,0,0,0,0,0,0,0
DSMM0004VIRPH,0,0,0,0,0,0,0,0,0
DSHP0002VENPH,1,0,0,0,0,0,0,0,0
DSW0021SAVPH,0,0,0,0,0,0,0,0,0
DSHP0002VTRPH,0,0,0,0,0,0,0,0,0
DSW0022TTKPH,0,0,0,0,0,0,0,0,0
DSW0004DRGPH,0,0,0,0,0,0,0,0,0
DSW0023SAVPH,1,0,0,0,0,0,0,0,0
DPM0004NKFPH,0,0,0,0,0,0,0,0,0
DSW0024SAVPH,1,0,0,0,0,0,0,0,0
DPCTF0004NKFPH,0,0,0,0,0,0,0,0,0
DSW0025SAVPH,0,0,0,0,0,0,0,0,0
DSW0004TTKPH,0,0,0,0,0,0,0,0,0
DPCTF0005SKYPH,0,0,0,0,0,0,0,0,0
DPCTF0001TTKPH,0,0,0,0,0,0,0,0,0
DSW0030OHPH,0,0,0,0,0,0,0,0,0
DPC0005ZNPH,0,0,0,0,0,0,0,0,0
DSW0034OHPH,0,0,0,0,0,0,0,0,0
DSW0004VIVPH,0,0,0,0,0,0,0,0,0
DSW0038OHPH,0,0,0,0,0,0,0,0,0
DPCTF0004SKYPH,0,0,0,1,0,0,0,0,0
DSW0040OHPH,0,0,0,0,0,0,0,1,0
DSW0005DRPH,0,0,0,0,1,0,0,0,0
DS0002ZOEPH,0,0,0,0,0,0,0,0,0
DPC0001ZNPH,0,0,0,0,0,0,0,0,0
DSW0044OHPH,0,0,0,0,0,0,0,0,0
DS0001ALEPH,0,0,0,0,0,0,0,0,0
DSW0046SAVPH,0,0,0,0,0,0,0,0,0
DSW0005VENPH,0,0,0,0,0,0,0,0,0
DSW0048OHPH,0,0,0,0,0,0,0,0,0
DS0001BAPH,0,0,0,0,0,0,0,0,0
DSW0049OHPH,0,0,0,0,0,0,0,0,0
DPCTF0004VIRPH,0,0,0,0,0,0,0,0,0
DPC0001HESPH,0,0,0,0,0,0,0,0,0
DPC0001OHPH,0,0,0,0,0,0,0,0,0
DPCTF0004VQLPH,0,0,0,0,0,0,0,0,0
DSCS0001ALEPH,0,0,0,0,0,0,0,0,0
DSCS0001INTPH,0,0,0,0,0,0,0,0,0
DHEHS0029TR,0,0,0,0,0,0,0,0,0
DHEHS0010DZ,0,0,0,0,0,0,0,0,0
DHEHS0045MP,0,0,0,0,0,0,0,0,0
DHEHS0003AIL,0,1,0,0,0,0,0,0,0
DHECW0009TR,0,0,0,1,0,0,0,0,0
DGRSC0016EB,0,0,0,0,0,0,0,0,0
DHECW0014PAW,0,0,0,0,0,0,0,0,0
DHECW0023TR,0,0,0,0,0,0,0,0,0
DHEHS031BP,0,0,0,0,0,0,0,0,0
DGRTW0001TRM,0,0,0,0,0,0,0,0,0
DHEHS0024VTT,0,0,0,0,0,0,0,0,0
DHECW0026MP,0,0,0,0,0,0,0,0,0
DGRSC0004BG,0,0,0,0,0,0,0,0,0
DHECW0026TR,0,0,0,0,0,0,0,0,0
DHEHS0002CD,0,0,0,0,0,0,0,0,0
DHECW0003TR,0,0,0,0,0,0,0,0,0
DHEHS0038MP,0,0,0,0,0,0,0,0,0
DHECW0035MP,0,0,0,0,0,0,0,0,0
DHEHS0008TSA,0,0,0,0,0,0,0,0,0
DHEHS0003TSA,0,0,0,0,0,0,0,0,0
DGRSC0015DC,0,0,0,0,0,0,0,0,0
DGRSC0016MP,0,0,0,0,0,0,0,0,0
DHEHS0005VTT,0,0,0,0,0,0,0,0,0
DGRSC0017DC,0,0,0,0,0,0,0,0,0
DHEHS0025VTT,0,0,0,0,0,0,0,0,0
DGRTW0003BR,0,0,0,0,0,0,0,0,0
DHEHS0006FRL,0,0,0,0,0,0,0,0,0
DHEHS0012TR,0,0,0,0,0,0,0,0,0
DGRSC0011BP,0,0,0,0,1,0,0,0,0
DGRSC0017MP,0,0,0,0,0,0,0,0,0
DHECW0013MP,1,0,0,0,0,0,0,0,0
DHEHS0013FBS,0,0,0,0,0,0,0,0,0
DGRSC0072PP,0,0,0,0,0,0,0,0,0
DGRTW0003TRM,0,0,0,0,0,0,0,0,0
DHECW0015MP,0,0,0,1,0,0,0,0,0
DHEHS0013NM,0,0,0,0,0,0,0,0,0
DHECW0016MP,0,0,0,0,0,0,0,0,0
DGRSC0017PP,0,0,0,0,0,0,0,0,0
DHECW0002PPL,0,0,0,0,0,0,0,0,0
DGRSC0007EB,0,0,0,0,0,0,0,0,0
DHEHS0009CD,0,0,0,0,0,0,0,0,0
DGRSC0018DC,0,0,0,0,0,0,0,0,0
DGRSC0007BOL,0,0,0,0,0,0,0,0,0
DGRSC0007PAW,0,0,0,0,0,0,0,0,0
DHECW0003NM,0,0,0,0,0,0,0,0,0
DHEHE0013BS,0,0,0,0,0,0,0,0,0
DHEHS0023VTT,0,0,0,0,0,0,0,0,0
DGRSC0003DZ,0,0,0,0,0,0,0,0,0
DHEHS0006AA,0,0,0,0,0,0,0,0,0
DHECW0006TR,0,0,0,0,0,0,0,0,0
DHEHS0006AIL,0,0,0,0,0,0,0,0,0
DGRSC0005BG,0,0,0,0,0,0,0,0,0
DGRSC0005PAW,0,0,0,0,0,0,0,0,0
DHEHE0019BS,0,0,0,0,0,0,0,0,0
DGRSC0002FNS,0,0,0,0,0,0,0,0,0
DGRSC0003EB,0,0,0,0,0,0,0,0,0
DHECW0010MP,0,0,0,0,0,0,0,0,0
DHEHS0004VTT,0,0,0,0,0,0,0,0,0
DHECW0011MP,0,0,0,0,0,0,0,0,0
DHEHS0016FBS,0,0,0,1,0,0,0,0,0
DGRSC0003BG,0,0,0,0,0,0,0,0,0
DHEHE0024BS,0,0,0,0,0,0,0,0,0
DGRSC0004FNS,0,0,0,0,1,0,0,0,0
DHECW0007MP,0,0,0,0,0,0,0,0,0
DGRSC0012BP,0,0,0,0,0,0,0,0,0
DGRSC0021MP,0,0,0,0,0,0,0,0,0
DHEHS0032NR,0,0,0,0,0,0,0,0,0
DGRSC0005FNS,0,0,0,0,0,0,0,0,0
DGRSC0074PP,0,0,0,0,0,0,0,0,0
DHECW0008MP,0,0,0,0,0,0,0,0,0
DGRSC0012PP,0,0,0,0,0,0,0,0,0
DHEHS0017FBS,0,0,0,0,0,0,0,0,0
DHECW0015PAW,1,0,0,0,0,0,0,0,0
DHEHS0005FBS,0,0,0,0,0,0,0,0,0
DGRSC0012TR,0,0,0,0,0,0,0,0,0
DGRSC0008TR,0,0,0,0,0,0,0,0,0
DHEHS0042TR,0,0,0,0,0,0,0,0,0
DHECW0009BO,0,0,0,0,0,0,0,0,0
DHECW0016TR,0,0,0,0,0,0,0,0,0
DHECW0009BR,0,0,0,0,0,0,0,0,0
DHECW0018KP,0,0,0,1,0,0,0,0,0
DGRSC0009PP,0,0,0,0,0,0,0,0,0
DHECW0018MP,0,0,0,0,0,0,0,0,0
DHEHS0019TR,0,0,0,0,0,0,0,0,0
DHEHS0009MP,0,0,0,1,0,0,0,0,0
DHEHS0019VTT,0,0,0,0,0,0,0,0,0
DHEHS0009NM,0,0,0,0,0,0,0,0,0
DHEHS0005TR,0,0,0,0,0,0,0,0,0
DHECW0019MP,0,0,0,0,0,0,0,0,0
DHEHS0022BP,0,0,0,0,0,0,0,0,0
DGRSC0016DC,0,0,0,0,0,0,0,0,0
DGRSC0005FO,0,0,0,0,0,0,0,0,0
DPC0001ALEPH,1,0,0,0,0,0,0,0,0
DHEHS0022VTT,0,0,1,0,0,0,0,0,0
DHEHS0023CD,0,0,0,0,0,0,0,0,0
DGRDP0002OR,0,0,0,0,0,0,0,0,0
DFOWF0142FF,0,0,0,0,0,0,0,0,0
DFOWF0108KK,0,0,0,0,0,0,0,0,0
DFOWF0208FF,0,0,0,0,0,0,0,0,0
DGRBSC0001BS,0,0,0,0,0,0,0,0,0
DFOWF0006HUF,0,0,0,0,0,0,0,0,0
DFOWF0017GF,0,0,0,0,0,0,0,0,0
DGRBC0001AR,0,0,0,0,0,0,0,0,0
DFOWF0021BL,0,0,1,0,0,0,0,0,0
DFOWF0001GF,0,0,0,0,0,0,0,0,0
DFODF0182ND,0,0,0,0,0,0,0,0,0
DFOFS0005CD,0,0,0,0,0,0,0,0,0
DGRBSC0006BS,0,0,0,0,0,0,0,0,0
DGRBC0001SKT,0,0,0,0,0,0,0,0,0
DGRDP0004TR,0,0,0,0,0,0,0,0,0
DGRBC0002AR,0,0,0,0,0,0,0,0,0
DGRGT0001PTV,0,0,0,0,0,0,0,0,0
DGRBC0002BS,0,0,0,0,0,0,0,0,0
DFOWF0019PTG,0,0,0,0,0,0,0,0,0
DFODF0125CW,0,0,0,0,0,0,0,0,0
DFOWF0140FF,1,0,0,0,0,0,0,0,0
DFODF0115ND,0,0,0,0,0,0,0,0,0
DGRSC0001MP,0,0,0,0,0,0,0,0,0
DFOWF0001MOO,0,0,0,0,0,0,0,0,0
DFOWF0175FF,0,0,0,0,0,0,0,0,0
DGRBC0003AR,0,0,0,0,0,0,0,0,0
DFODF0109ND,0,0,0,0,0,0,0,0,0
DFOWF0007CVD,0,0,0,1,0,0,0,0,0
DFOWF0070HUF,0,0,0,0,0,0,0,0,0
DGRBC0003FBS,1,0,0,0,0,0,0,0,0
DFOWF0004ACT,0,0,0,0,0,0,0,0,0
DFOWF0031HUF,0,0,0,0,0,0,0,0,0
DFOWF0004DG,0,0,0,0,0,0,0,0,0
DFODF0112ND,0,0,0,0,0,0,0,0,0
DFOPF0005PG,0,0,0,0,0,0,0,0,0
DFODF0117ND,0,0,0,0,0,0,0,0,0
DFODF0101CW,0,0,0,0,0,0,0,0,0
DFOPF0002BOW,0,0,0,0,0,0,0,0,0
DFODF0104CW,0,0,0,0,0,0,0,0,0
DGRBC0004SKT,0,0,0,0,0,0,0,0,0
DFODF0150RC,0,0,0,0,0,0,0,0,0
DGRBC0005AR,1,0,0,0,0,0,0,0,0
DFOWF0021FF,0,0,0,0,0,0,0,0,0
DGRBC0005BS,0,0,0,0,0,0,0,0,0
DGRSC0001FBS,0,0,0,0,0,0,0,0,0
DGRBC0005FBS,0,0,0,0,0,0,0,0,0
DFODF0109CW,0,0,0,0,0,0,0,0,0
DGRBC0006BS,0,0,0,0,0,0,0,0,0
DGRSC0001PAW,0,0,0,0,0,0,0,0,0
DFOWF0008DG,0,0,0,0,0,0,0,0,0
DFOWF0001CVD,0,0,0,0,0,0,0,0,0
DGRBC0006TR,0,0,0,0,0,0,0,0,0
DGRBC0034TR,0,0,0,1,0,0,0,0,0
DGRBC0007AR,0,0,0,0,0,0,0,0,0
DFODF0140RC,0,0,0,0,0,0,0,0,0
DFODF0215ND,0,0,0,0,0,0,0,0,0
DGRBSC0005BS,0,0,0,0,0,0,0,0,0
DFODF0112RC,0,0,0,0,0,0,0,0,0
DGRBSC0007BS,0,0,0,0,0,0,0,0,0
DFODF0118CW,0,0,0,0,0,0,0,0,0
DGRDP0002BS,0,0,0,0,0,0,0,0,0
